StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,MSHmeans_1,MSHmeansConQ_1,MSHmeansTime_First Click,MSHmeansTime_Last Click,MSHmeansTime_Page Submit,MSHmeansTime_Click Count,MSHcons_1,MSHconsConQ_1,MSHConsTime_First Click,MSHConsTime_Last Click,MSHConsTime_Page Submit,MSHConsTime_Click Count,MSHside_1,MSHsideConQ_1,MSHsideTime_First Click,MSHsideTime_Last Click,MSHsideTime_Page Submit,MSHsideTime_Click Count,MSHsidecons_1,MSHsideconsConQ_1,MSHsideconsTime_First Click,MSHsideconsTime_Last Click,MSHsideconsTime_Page Submit,MSHsideconsTime_Click Count,NSmeans_1,NSmeansConQ_1,NSmeansTime_First Click,NSmeansTime_Last Click,NSmeansTime_Page Submit,NSmeansTime_Click Count,NScons_1,NSconsConQ_1,NSconsTime_First Click,NSconsTime_Last Click,NSconsTime_Page Submit,NSconsTime_Click Count,NSside_1,NSsideConQ_16,NSsideTime_First Click,NSsideTime_Last Click,NSsideTime_Page Submit,NSsideTime_Click Count,NSsidecons_1,NSsideconsConQ_1,NSsideconsTime_First Click,NSsideconsTime_Last Click,NSsideconsTime_Page Submit,NSsideconsTime_Click Count,MRmeans_1,MRmeansConQ_1,MRmeansTime_First Click,MRmeansTime_Last Click,MRmeansTime_Page Submit,MRmeansTime_Click Count,MRcons_1,MRconsConQ_1,MRconsTime_First Click,MRconsTime_Last Click,MRconsTime_Page Submit,MRconsTime_Click Count,MRside_1,MRsideConQ_1,MRsideTime_First Click,MRsideTime_Last Click,MRsideTime_Page Submit,MRsideTime_Click Count,MRsidecons_1,MRsideconsConQ_1,MRsideconsTime_First Click,MRsideconsTime_Last Click,MRsideconsTime_Page Submit,MRsideconsTime_Click Count,MFTmeans_1,MFTmeansConQ_1,MFTmeansTime_First Click,MFTmeansTime_Last Click,MFTmeansTime_Page Submit,MFTmeansTime_Click Count,MFTcons_1,MFTconsConQ_1,MFTconsTime_First Click,MFTconsTime_Last Click,MFTconsTime_Page Submit,MFTconsTime_Click Count,MFTside_1,MFTsideConQ_1,MFTsideTime_First Click,MFTsideTime_Last Click,MFTsideTime_Page Submit,MFTsideTime_Click Count,MFTsidecons_1,MFTsideconsConQ_1,MFTsideconsTime_First Click,MFTsideconsTime_Last Click,MFTsideconsTime_Page Submit,MFTsideconsTime_Click Count,NPmeans_1,NPmeansConQ_1,NPmeansTime_First Click,NPmeansTime_Last Click,NPmeansTime_Page Submit,NPmeansTime_Click Count,NPcons_1,NPconsConQ_1,NPconsTime_First Click,NPconsTime_Last Click,NPconsTime_Page Submit,NPconsTime_Click Count,NPside_1,NPsideConQ_1,NPsideTime_First Click,NPsideTime_Last Click,NPsideTime_Page Submit,NPsideTime_Click Count,NPsidecons_1,NPsideconsConQ_1,NPsideconsTime_First Click,NPsideconsTime_Last Click,NPsideconsTime_Page Submit,NPsideconsTime_Click Count,SSmeans_1,SSmeansConQ_1,SSmeansTime_First Click,SSmeansTime_Last Click,SSmeansTime_Page Submit,SSmeansTime_Click Count,SScons_1,SSconsConQ_1,SSconsTime_First Click,SSconsTime_Last Click,SSconsTime_Page Submit,SSconsTime_Click Count,SSside_1,SSsideConQ_1,SSsideTime_First Click,SSsideTime_Last Click,SSsideTime_Page Submit,SSsideTime_Click Count,SSsidecons_1,SSsideconsConQ_1,SSsideconsTime_First Click,SSsideconsTime_Last Click,SSsideconsTime_Page Submit,SSsideconsTime_Click Count,BBmeans_1,BBmeansConQ_1,BBmeansTime_First Click,BBmeansTime_Last Click,BBmeansTime_Page Submit,BBmeansTime_Click Count,BBcons_1,BBconsConQ_1,BBconsTime_First Click,BBconsTime_Last Click,BBconsTime_Page Submit,BBconsTime_Click Count,BBside_1,BBsideConQ_1,BBsideTime_First Click,BBsideTime_Last Click,BBsideTime_Page Submit,BBsideTime_Click Count,BBsidecons_1,BBsideconsConQ_1,BBsideconsTime_First Click,BBsideconsTime_Last Click,BBsideconsTime_Page Submit,BBsideconsTime_Click Count,DemAge,DemEdu,DemRace,DemRace_10_TEXT,DemGen,DemGen_4_TEXT,DemPol_1
8/26/21 14:50,8/26/21 14:54,IP Address,68.8.163.160,100,208,TRUE,8/26/21 14:54,R_2YnfukBjG1PWOxF,,,,,32.71040344,-117.0527954,anonymous,EN,,,,,,,,,,,,,,,,,,,100,100,13.723,18.634,28.528,5,,,,,,,,,,,,,,,,,,,100,100,19.23,21.019,21.77,2,,,,,,,,,,,,,100,0,13.2,14.465,15.74,2,,,,,,,,,,,,,100,100,31.833,34.63,35.411,4,,,,,,,,,,,,,,,,,,,,,,,,,100,0,14.229,20.131,21.086,5,,,,,,,,,,,,,,,,,,,100,0,35.036,37.125,37.986,2,,,,,,,,,,,,,,,,,,,100,0,20.831,23.366,24.628,2,,,,,,,39,High school graduate (high school diploma or equivalent including GED),White,,Male,,1
8/26/21 14:50,8/26/21 14:54,IP Address,74.251.14.124,100,253,TRUE,8/26/21 14:54,R_OP7tyrG5xwN4azv,,,,,37.75379944,-87.07790375,anonymous,EN,,,,,,,,,,,,,,,,,,,100,100,23.236,26.628,28.681,3,,,,,,,,,,,,,99,0,13.282,15.3,16.351,2,,,,,,,,,,,,,100,99,30.234,32.138,33.199,2,,,,,,,,,,,,,100,0,22.286,24.076,25.788,2,,,,,,,,,,,,,,,,,,,99,0,21.62,24.716,26.657,2,,,,,,,,,,,,,,,,,,,100,0,21.914,24.338,25.245,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,38.991,44.435,45.607,2,,,,,,,33,Associate degree in college (2-year),White,,Female,,7
8/26/21 14:46,8/26/21 14:55,IP Address,76.226.66.70,100,532,TRUE,8/26/21 14:55,R_2AZmnGdRLBkOMVv,,,,,37.44459534,-122.1835022,anonymous,EN,,,,,,,,,,,,,50,0,36.648,39.435,45.271,2,,,,,,,,,,,,,0,71,23.702,43.029,45.339,3,,,,,,,,,,,,,,,,,,,,,,,,,30,0,19.188,25.804,26.514,5,,,,,,,,,,,,,,,,,,,,,,,,,50,82,137.828,142.053,142.907,3,,,,,,,,,,,,,,,,,,,65,80,126.623,132.184,133.205,3,,,,,,,,,,,,,,,,,,,71,89,48.926,52.845,53.721,3,,,,,,,19,81,20.858,25.548,26.541,6,,,,,,,,,,,,,47,Master's degree,"White,Middle Eastern or North African,East Asian",,Female,,0
8/26/21 14:46,8/26/21 14:56,IP Address,174.48.237.128,100,606,TRUE,8/26/21 14:56,R_Asut0OmDQZjXnEJ,,,,,26.07029724,-80.22480011,anonymous,EN,,,,,,,,,,,,,,,,,,,95,100,19.149,68.695,69.483,5,,,,,,,,,,,,,,,,,,,73,100,41.749,44.143,45.739,4,24,0,25.672,50.29,53.515,14,,,,,,,,,,,,,,,,,,,,,,,,,2,100,17.857,19.686,24.152,2,,,,,,,,,,,,,25,0,40.728,44.882,45.652,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,100,50.703,52.915,54.508,6,,,,,,,,,,,,,,,,,,,84,100,24.797,30.013,31.837,5,33,Bachelor's degree in college (4-year),White,,Male,,6
8/26/21 14:44,8/26/21 14:56,IP Address,173.24.2.211,100,761,TRUE,8/26/21 14:56,R_2c0WwUhr5KmLbp4,,,,,31.9250946,-82.70729828,anonymous,EN,,,,,,,,,,,,,,,,,,,60,100,59.792,66.901,68.488,3,0,0,53.102,55.986,58.385,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,4.825,103.924,115.583,3,,,,,,,,,,,,,51,100,74.689,88.3,91.156,3,,,,,,,,,,,,,0,0,62.512,65.412,67.448,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,75,108.658,124.07,131.664,4,,,,,,,0,0,62.806,68.406,70.688,2,,,,,,,,,,,,,,,,,,,40,Some college but no degree,"White,Hispanic or Latino",,Male,,6
8/26/21 14:54,8/26/21 14:56,IP Address,172.11.220.144,100,161,TRUE,8/26/21 14:56,R_2RQ8XCED01JIV87,,,,,39.64379883,-84.17430115,anonymous,EN,,,,,,,,,,,,,32,0,6.22,15.366,16.232,2,,,,,,,,,,,,,,,,,,,,,,,,,50,100,16.994,22.613,23.292,2,,,,,,,,,,,,,,,,,,,49,100,18.233,19.608,20.41,2,,,,,,,,,,,,,16,0,7.379,9.948,10.302,4,,,,,,,,,,,,,,,,,,,27,0,10.571,12.363,12.843,3,,,,,,,,,,,,,,,,,,,,,,,,,45,93,17.882,20.549,21.505,2,,,,,,,,,,,,,27,0,31.107,33.332,34.093,2,,,,,,,39,Bachelor's degree in college (4-year),White,,Male,,4
8/26/21 14:53,8/26/21 14:57,IP Address,73.173.103.253,100,283,TRUE,8/26/21 14:57,R_3KMHLwDOLCaVT4M,,,,,39.21240234,-76.87760162,anonymous,EN,,,,,,,,,,,,,70,0,3.96,24.241,26.443,5,,,,,,,70,0,4.041,31.438,33.579,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100,1.863,38.553,40.651,8,,,,,,,,,,,,,,,,,,,90,100,4.193,25.944,27.124,6,,,,,,,,,,,,,,,,,,,90,100,3.695,35.533,36.697,6,,,,,,,,,,,,,70,0,3.603,54.713,57.05,4,,,,,,,,,,,,,90,100,3.103,23.535,25.171,6,,,,,,,,,,,,,27,Bachelor's degree in college (4-year),White,,Male,,2
8/26/21 14:47,8/26/21 14:58,IP Address,76.222.214.144,100,669,TRUE,8/26/21 14:58,R_bK1gN8oRx27n30J,,,,,42.17599487,-87.80899811,anonymous,EN,,,,,,,100,100,80.703,84.266,85.865,2,,,,,,,,,,,,,,,,,,,100,100,36.447,52.184,53.759,2,,,,,,,,,,,,,100,0,53.666,67.76,68.994,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,78.051,95.064,99.57,2,0,0,35.638,38.387,39.393,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,50,116.907,122.795,124.593,2,,,,,,,,,,,,,,,,,,,100,100,110.677,114.663,115.993,2,69,Some college but no degree,"White,Middle Eastern or North African",,Male,,6
8/26/21 14:49,8/26/21 14:58,IP Address,38.111.180.18,100,530,TRUE,8/26/21 14:58,R_1rvpUSVHs5a99Yx,,,,,39.94520569,-82.97380066,anonymous,EN,0,0,22.129,25.314,26.716,2,,,,,,,,,,,,,,,,,,,0,0,21.241,22.425,24.132,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,35.651,39.582,86.685,3,,,,,,,0,0,7.293,22.671,26.153,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,100,22.579,25.787,27.542,4,0,0,58.497,60.778,63.5,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,50.831,114.767,153.786,2,,,,,,,,,,,,,37,Some college but no degree,White,,Male,,1
8/26/21 14:54,8/26/21 14:58,IP Address,66.216.205.96,100,277,TRUE,8/26/21 14:58,R_3im6OF0f8WTWyy7,,,,,40.02330017,-83.08589935,anonymous,EN,,,,,,,,,,,,,,,,,,,70,36,4.293,7.257,7.894,3,,,,,,,,,,,,,79,48,53.708,57.723,59.639,3,,,,,,,62,40,0,0,12.758,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,37,0,0,9.462,0,,,,,,,74,62,41.2,45.246,46.69,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,51,4.165,33.709,35.436,7,,,,,,,74,60,4.046,8.666,9.722,3,,,,,,,,,,,,,24,Bachelor's degree in college (4-year),Black or African American,,Female,,3
8/26/21 14:52,8/26/21 14:58,IP Address,68.64.118.38,100,374,TRUE,8/26/21 14:58,R_2uVVGilHZuK5ney,,,,,37.34770203,-82.87870026,anonymous,EN,,,,,,,,,,,,,0,0,22.193,29.076,29.961,3,,,,,,,,,,,,,0,90,43.035,47.464,50.915,2,,,,,,,,,,,,,30,0,40.543,43.877,44.218,4,,,,,,,,,,,,,,,,,,,0,0,19.629,22.303,23.353,4,,,,,,,,,,,,,,,,,,,,,,,,,50,100,32.364,40.462,42.577,5,,,,,,,,,,,,,60,0,115.992,120.573,121.488,5,,,,,,,,,,,,,,,,,,,10,0,34.646,36.85,37.674,3,,,,,,,,,,,,,,,,,,,31,Associate degree in college (2-year),White,,Male,,0
8/26/21 14:31,8/26/21 14:59,IP Address,73.240.38.62,100,1683,TRUE,8/26/21 14:59,R_6KfL5PhRXCIfauZ,,,,,45.4960022,-122.7998047,anonymous,EN,,,,,,,100,50,50.356,82.399,88.638,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,3.76,46.052,47.438,5,95,10,14.948,88.864,96.381,5,,,,,,,,,,,,,,,,,,,,,,,,,10,100,91.421,94.566,99.711,3,,,,,,,,,,,,,,,,,,,95,100,44.668,50.808,51.77,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,123.402,125.911,127.471,2,,,,,,,,,,,,,100,0,56.792,68.817,69.779,3,,,,,,,51,Some college but no degree,"White,Hispanic or Latino",,Male,,3
8/26/21 14:36,8/26/21 14:59,IP Address,67.83.158.146,100,1408,TRUE,8/26/21 14:59,R_2Yh5vKxrL95XUhc,,,,,41.14619446,-73.99659729,anonymous,EN,,,,,,,,,,,,,,,,,,,80,70,22.688,29.272,30.417,4,71,45,14.652,21.669,22.397,8,,,,,,,,,,,,,,,,,,,70,0,20.697,24.249,25.369,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15.895,22.336,24.736,5,,,,,,,,,,,,,100,0,21.134,23.63,24.551,2,,,,,,,,,,,,,100,0,29.511,35.791,49.631,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,85,11.713,18.537,19.375,2,28,Bachelor's degree in college (4-year),White,,Male,,5
8/26/21 14:52,8/26/21 14:59,IP Address,69.131.129.119,100,476,TRUE,8/26/21 14:59,R_1K1s0H8BxcOyghl,,,,,44.90280151,-89.58190155,anonymous,EN,,,,,,,,,,,,,,,,,,,90,0,39.152,40.301,42.789,2,90,0,33.354,35.433,37.001,2,,,,,,,,,,,,,,,,,,,,,,,,,100,100,80.899,82.619,87.004,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,28.999,30.678,35.51,2,,,,,,,100,100,43.108,44.858,49.455,2,,,,,,,,,,,,,,,,,,,,,,,,,100,30,64.271,89.331,90.214,3,,,,,,,,,,,,,,,,,,,100,0,40.096,42.718,45.933,3,,,,,,,30,High school graduate (high school diploma or equivalent including GED),White,,Male,,3
8/26/21 14:54,8/26/21 15:00,IP Address,72.238.229.127,100,385,TRUE,8/26/21 15:00,R_20OOxalmpLqqQO2,,,,,28.94529724,-81.29889679,anonymous,EN,,,,,,,,,,,,,100,0,35.917,37.804,39.179,2,,,,,,,,,,,,,,,,,,,30,0,32.026,36.944,40.72,3,,,,,,,,,,,,,30,100,48.324,58.078,59.357,5,,,,,,,,,,,,,100,0,16.444,25.516,26.921,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,30,28.554,66.539,67.53,4,,,,,,,,,,,,,100,100,47.102,54.183,55.699,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,100,34.585,41.6,43.759,3,50,Bachelor's degree in college (4-year),White,,Male,,0
8/26/21 14:54,8/26/21 15:00,IP Address,172.58.102.155,100,400,TRUE,8/26/21 15:00,R_yHKWWSWfJxdLol3,,,,,29.88340759,-95.45529938,anonymous,EN,60,19,1.587,60.947,62.179,4,,,,,,,,,,,,,,,,,,,,,,,,,50,85,65.637,83.01,88.447,5,,,,,,,,,,,,,,,,,,,,,,,,,90,50,33.713,38.237,39.669,2,,,,,,,,,,,,,80,90,24.224,27.752,29.439,2,,,,,,,,,,,,,,,,,,,90,95,0.992,48.904,50.309,5,,,,,,,,,,,,,,,,,,,85,95,21.981,24.215,25.645,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,50,8.528,68.986,73.257,3,45,Doctoral degree,East Asian,,Male,,5
8/26/21 14:57,8/26/21 15:01,IP Address,173.18.253.181,100,247,TRUE,8/26/21 15:01,R_1k02FecEbpHY0Uu,,,,,37.11369324,-93.28959656,anonymous,EN,0,0,14.122,16.775,19.111,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,38,23.197,34.553,35.28,3,,,,,,,,,,,,,,,,,,,0,0,27.444,33.801,34.926,3,,,,,,,0,57,23.547,27.671,28.492,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,21.876,24.02,24.603,2,,,,,,,0,53,28.152,33.876,34.788,2,,,,,,,,,,,,,,,,,,,0,0,19.216,22.71,23.539,3,,,,,,,,,,,,,36,Bachelor's degree in college (4-year),White,,Female,,1
8/26/21 14:53,8/26/21 15:02,IP Address,73.130.10.108,100,541,TRUE,8/26/21 15:02,R_3QELS66cP82kl9P,,,,,40.2743988,-76.70619965,anonymous,EN,,,,,,,27,50,18.162,24.451,25.651,2,,,,,,,,,,,,,,,,,,,,,,,,,20,0,174.277,175.992,177.188,2,,,,,,,,,,,,,75,100,24.385,29.079,30.195,4,,,,,,,,,,,,,,,,,,,,,,,,,15,0,11.71,13.527,14.397,2,,,,,,,,,,,,,,,,,,,60,0,17.087,20.9,22.074,2,,,,,,,,,,,,,91,100,16.742,223.635,224.459,7,,,,,,,,,,,,,15,0,20.712,22.355,25.047,2,,,,,,,,,,,,,,,,,,,49,High school graduate (high school diploma or equivalent including GED),White,,Male,,1
8/26/21 15:00,8/26/21 15:03,IP Address,71.193.152.237,100,211,TRUE,8/26/21 15:03,R_1jNA2xub6znV6gN,,,,,45.44509888,-122.5397034,anonymous,EN,,,,,,,,,,,,,,,,,,,55,75,3.578,5.794,6.749,3,,,,,,,83,66,6.397,8.569,9.658,5,,,,,,,,,,,,,,,,,,,,,,,,,60,67,108.388,110.015,110.856,4,,,,,,,,,,,,,,,,,,,,,,,,,62,66,1.924,3.351,4.217,3,,,,,,,69,77,4.413,6.301,7.52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,77,3.497,5.291,6.848,3,67,58,5.264,15.449,17.248,11,,,,,,,,,,,,,,,,,,,45,Master's degree,Black or African American,,Male,,2
8/26/21 14:57,8/26/21 15:03,IP Address,67.165.142.46,100,360,TRUE,8/26/21 15:03,R_yJWYMavwecbu1Ut,,,,,41.94619751,-88.07579803,anonymous,EN,,,,,,,69,74,2.679,57.347,57.885,18,,,,,,,,,,,,,51,0,1.51,34.868,35.79,13,,,,,,,,,,,,,,,,,,,,,,,,,76,76,2.077,49.837,50.743,9,,,,,,,,,,,,,25,0,1.606,24.354,25.154,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,34.641,55.619,58.092,16,,,,,,,,,,,,,,,,,,,71,42,1.684,46.748,47.448,14,,,,,,,,,,,,,,,,,,,75,0,1.761,46.52,46.805,12,,,,,,,29,Some college but no degree,White,,Female,,0
8/26/21 14:56,8/26/21 15:04,IP Address,173.21.196.105,100,486,TRUE,8/26/21 15:04,R_3NRtZLKTyGNCQKn,,,,,39.4848938,-88.18049622,anonymous,EN,,,,,,,,,,,,,92,0,42.523,45.632,47.189,3,,,,,,,,,,,,,,,,,,,88,0,61.203,64.076,66.145,2,,,,,,,46,0,46.473,50.459,51.483,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,89.19,90.817,113.651,2,,,,,,,,,,,,,,,,,,,100,100,46.87,52.438,56.231,2,97,13,29.159,45.471,46.477,3,,,,,,,,,,,,,,,,,,,0,0,65.922,68.104,69.046,4,,,,,,,,,,,,,,,,,,,53,Bachelor's degree in college (4-year),White,,Female,,6
8/26/21 14:58,8/26/21 15:04,IP Address,199.204.33.27,100,402,TRUE,8/26/21 15:04,R_3lPMVKheHup2PqY,,,,,42.1920929,-121.7232971,anonymous,EN,,,,,,,75,71,40.525,45.54,46.839,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,9.478,11.487,12.833,2,,,,,,,24,0,21.626,23.615,26.277,2,,,,,,,,,,,,,11,0,26.947,32.132,33.68,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,39,154.701,157.706,159.333,3,,,,,,,,,,,,,,,,,,,78,50,56.493,59.667,60.879,3,,,,,,,,,,,,,,,,,,,37,0,31.84,36.497,38.085,4,,,,,,,48,Associate degree in college (2-year),White,,Male,,4
8/26/21 15:02,8/26/21 15:06,IP Address,67.0.214.182,100,230,TRUE,8/26/21 15:06,R_2QybSAvRkdft7Pj,,,,,35.18710327,-106.6659012,anonymous,EN,,,,,,,,,,,,,,,,,,,100,100,1.115,24.758,25.296,4,,,,,,,,,,,,,,,,,,,100,95,0.927,26.9,27.715,5,,,,,,,,,,,,,75,0,0.98,30.282,31.585,4,,,,,,,,,,,,,,,,,,,90,0,6.934,21.961,23.147,4,,,,,,,,,,,,,100,100,0.886,21.817,22.714,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,1.1,42.601,45.424,6,,,,,,,100,100,1.031,19.968,20.8,6,,,,,,,,,,,,,37,Bachelor's degree in college (4-year),"White,Hispanic or Latino",,Male,,1
8/26/21 14:50,8/26/21 15:07,IP Address,74.89.203.50,100,992,TRUE,8/26/21 15:07,R_28Nb7fEjxRTL6I4,,,,,41.04179382,-72.47669983,anonymous,EN,,,,,,,60,5,2.829,103.92,104.759,12,,,,,,,,,,,,,,,,,,,,,,,,,65,5,1.699,63.91,65.988,12,,,,,,,,,,,,,,,,,,,,,,,,,55,60,6.046,62.97,64.337,13,,,,,,,82,86,3.795,22.025,22.682,7,,,,,,,,,,,,,,,,,,,88,43,3.106,24.711,25.454,8,,,,,,,,,,,,,68,8,1.693,30.419,31.196,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,65,1.256,65.891,67.009,12,52,Some college but no degree,White,,Male,,3
8/26/21 15:03,8/26/21 15:09,IP Address,199.96.123.170,100,398,TRUE,8/26/21 15:09,R_XFJBdq8vQcy1757,,,,,38.36000061,-86.9285965,anonymous,EN,,,,,,,75,65,45.1,58.592,59.552,4,,,,,,,,,,,,,,,,,,,,,,,,,45,0,37.275,40.388,41.34,2,,,,,,,55,0,36.004,37.319,38.416,2,,,,,,,,,,,,,,,,,,,10,0,21.468,22.827,24.008,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100,36.965,39.464,46.741,2,,,,,,,,,,,,,65,0,47.427,48.484,52.48,2,,,,,,,,,,,,,,,,,,,,,,,,,90,95,45.62,53.637,56.181,3,23,Some college but no degree,White,,Male,,3
8/26/21 14:53,8/26/21 15:10,IP Address,173.22.23.45,100,991,TRUE,8/26/21 15:10,R_1N8uj5STrBttzjC,,,,,31.57910156,-84.21379852,anonymous,EN,32,45,40.953,51.481,54.546,4,,,,,,,,,,,,,,,,,,,,,,,,,75,76,60.057,83.056,85.656,4,,,,,,,,,,,,,37,51,44.206,48.497,51.125,2,,,,,,,,,,,,,,,,,,,,,,,,,89,100,26.339,34.66,37.959,3,,,,,,,,,,,,,87,31,10.907,427.673,430.384,17,,,,,,,,,,,,,,,,,,,52,22,50.308,62.023,65.082,5,,,,,,,,,,,,,,,,,,,12,3,47.255,61.145,63.029,4,,,,,,,,,,,,,,,,,,,27,Bachelor's degree in college (4-year),White,,Male,,1
8/26/21 14:58,8/26/21 15:10,IP Address,68.63.20.185,100,708,TRUE,8/26/21 15:10,R_uswzoGwdj24US0p,,,,,30.49079895,-84.31580353,anonymous,EN,70,0,3.193,34.448,36.078,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,4.962,76.67,78.228,6,80,0,3.488,32.882,34.446,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,26.663,78.332,79.858,6,,,,,,,,,,,,,100,0,2.039,36.699,38.862,5,,,,,,,,,,,,,,,,,,,65,0,3.455,123.032,123.851,8,,,,,,,,,,,,,,,,,,,62,0,2.107,79.05,80.217,5,,,,,,,39,Bachelor's degree in college (4-year),White,,Male,,1
8/26/21 14:45,8/26/21 15:10,IP Address,69.117.238.16,100,1466,TRUE,8/26/21 15:10,R_Ck62EGgh0uSwOat,,,,,40.81080627,-73.36669922,anonymous,EN,,,,,,,,,,,,,50,5,4.511,44.374,45.345,3,,,,,,,30,3,10.917,222.12,247.791,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,4,4.214,52.1,54.849,4,,,,,,,,,,,,,,,,,,,60,5,3.95,43.417,46.203,6,,,,,,,,,,,,,,,,,,,,,,,,,100,96,4.045,46.504,47.795,4,,,,,,,,,,,,,,,,,,,93,96,5.546,578.143,581.821,15,,,,,,,81,3,3.794,47.922,49.914,4,,,,,,,,,,,,,39,Bachelor's degree in college (4-year),East Asian,,Male,,4
8/26/21 15:03,8/26/21 15:10,IP Address,63.152.5.165,100,405,TRUE,8/26/21 15:10,R_T1pfbxGLuHbekGl,,,,,41.63439941,-91.50540161,anonymous,EN,,,,,,,,,,,,,,,,,,,0,100,78.548,81.873,83.143,2,0,0,33.59,37.681,39.233,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,100,56.299,62.371,63.915,2,,,,,,,0,100,31.937,35.006,36.212,2,,,,,,,,,,,,,0,0,26.4,31.066,32.548,2,,,,,,,,,,,,,,,,,,,,,,,,,0,100,48.662,53.53,54.471,2,,,,,,,,,,,,,0,0,32.41,35.845,36.89,2,,,,,,,,,,,,,,,,,,,45,Associate degree in college (2-year),White,,Female,,1
8/26/21 15:00,8/26/21 15:11,IP Address,73.186.217.114,100,623,TRUE,8/26/21 15:11,R_3hfklqBuWoteyDY,,,,,41.49389648,-73.05169678,anonymous,EN,100,0,26.203,42.488,71.799,5,,,,,,,,,,,,,,,,,,,,,,,,,85,100,6.933,56.747,72.695,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,95,34.177,60.028,72.564,3,80,0,2.469,33.045,52.021,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,3.856,34.651,69.485,3,,,,,,,,,,,,,,,,,,,,,,,,,100,95,2.4,95.337,133.655,11,,,,,,,60,85,4.087,70.584,72.682,11,,,,,,,,,,,,,38,Bachelor's degree in college (4-year),"White,Hispanic or Latino",,Male,,2
8/26/21 15:04,8/26/21 15:12,IP Address,24.206.134.81,100,426,TRUE,8/26/21 15:12,R_3I4DVgEXyyev5WJ,,,,,33.69790649,-95.38559723,anonymous,EN,,,,,,,,,,,,,70,20,34.665,57.89,58.642,6,,,,,,,,,,,,,,,,,,,,,,,,,80,100,38.551,54.881,55.793,12,,,,,,,,,,,,,,,,,,,100,100,51.536,58.494,60.261,9,,,,,,,75,100,2.526,54.618,56.935,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,4.873,32.487,36.69,7,,,,,,,,,,,,,,,,,,,100,100,53.608,61.978,63.118,14,0,0,3.18,33.327,35.05,9,,,,,,,,,,,,,,,,,,,46,Some college but no degree,"White,Middle Eastern or North African",,Male,,1
